final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.30392156862745096,0.3105365448670185,0.042426132696071046,5,2120,10,90,1.0,0.30392156862745096,0.9786038197833175,0.9,0.9,0.6974169741697417,1.0,0.0,1.0,0.5,10,5,90
